src,dest,EdgeType
ADCY1-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY1-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY1-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY1-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY1-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY1-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY10-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNAL-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY2-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNAL-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY3-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNAL-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY4-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY5-Prot,PRKCZ-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY6-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNAL-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY7-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNAL-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY8-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALM1-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALM2-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALM3-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALML3-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALML4-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALML5-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CALML6-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CAMK2A-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CAMK2B-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CAMK2D-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CAMK2G-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,CAMK4-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNAL-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNAO1-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNB1-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNB2-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNB3-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNB4-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNB5-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG10-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG11-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG12-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG13-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG2-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG3-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG4-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG5-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG7-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNG8-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNGT1-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,GNGT2-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,PRKACA-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,PRKACB-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,PRKACG-Prot,Gene-Prot-Gene-Prot
ADCY9-Prot,PRKCD-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,ADCYAP1R1-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,ADORA2A-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,ADRB1-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,DRD1-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,DRD5-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,FSHR-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,GIPR-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,GLP1R-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,GPR119-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,HTR4-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,HTR6-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,LHCGR-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,MC2R-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,NPR1-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,PTGER2-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,TSHR-Prot,Gene-Prot-Gene-Prot
ADCYAP1-Prot,VIPR2-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,ADCYAP1-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,CGA-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,FSHB-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,GCG-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,GIP-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,GNAS-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,NPPA-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,POMC-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,TSHB-Prot,Gene-Prot-Gene-Prot
ADCYAP1R1-Prot,VIP-Prot,Gene-Prot-Gene-Prot
ADGRB1-Prot,TP53-Prot,Gene-Prot-Gene-Prot
ADIPOQ-Prot,ADIPOR1-Prot,Gene-Prot-Gene-Prot
ADIPOQ-Prot,ADIPOR2-Prot,Gene-Prot-Gene-Prot
ADIPOQ-Prot,PPARG-Prot,Gene-Prot-Gene-Prot
ADIPOQ-Prot,RXRA-Prot,Gene-Prot-Gene-Prot
ADIPOQ-Prot,RXRB-Prot,Gene-Prot-Gene-Prot
ADIPOQ-Prot,RXRG-Prot,Gene-Prot-Gene-Prot
ADIPOR1-Prot,ADIPOQ-Prot,Gene-Prot-Gene-Prot
ADIPOR1-Prot,CAMKK2-Prot,Gene-Prot-Gene-Prot
ADIPOR1-Prot,PPARA-Prot,Gene-Prot-Gene-Prot
ADIPOR1-Prot,STK11-Prot,Gene-Prot-Gene-Prot
ADIPOR2-Prot,ADIPOQ-Prot,Gene-Prot-Gene-Prot
ADIPOR2-Prot,CAMKK2-Prot,Gene-Prot-Gene-Prot
ADIPOR2-Prot,PPARA-Prot,Gene-Prot-Gene-Prot
ADIPOR2-Prot,STK11-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,EDN1-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,EDN2-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,EDN3-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,GHRL-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,GNAI1-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,GNAI2-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,GNAI3-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,KNG1-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,NPY-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,OXT-Prot,Gene-Prot-Gene-Prot
ADORA1-Prot,SST-Prot,Gene-Prot-Gene-Prot
ADORA2A-Prot,ADCYAP1-Prot,Gene-Prot-Gene-Prot
